Product ID,Handle,Title,Vendor,Type,Tags,Updated At,Status,URL,Category,Variant ID,Variant Name,Variant SKU,Variant Barcode,Variant Price
9.22293E+12,fs6sk04fbg,Twinkle Pleated Skirt (Beige),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:33:28Z,ACTIVE,https://fairliar.jp/products/fs6sk04fbg,Apparel & Accessories > Clothing > Skirts,4.77234E+13,M,FS6SK04FBGM,1.9241E+12,308
9.22293E+12,fs6sk04fbg,Twinkle Pleated Skirt (Beige),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:33:28Z,ACTIVE,https://fairliar.jp/products/fs6sk04fbg,Apparel & Accessories > Clothing > Skirts,4.77234E+13,S,FS6SK04FBGS,1.9241E+12,308
9.22293E+12,fs6sk04fbg,Twinkle Pleated Skirt (Beige),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:33:28Z,ACTIVE,https://fairliar.jp/products/fs6sk04fbg,Apparel & Accessories > Clothing > Skirts,4.77234E+13,XS,FS6SK04FBGXS,1.9241E+12,308
9.22293E+12,fs6sk04fca,Twinkle Pleated Skirt (Coral),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:33:21Z,ACTIVE,https://fairliar.jp/products/fs6sk04fca,Apparel & Accessories > Clothing > Skirts,4.77234E+13,2XS,FS6SK04FCA2XS,1.9241E+12,308
9.22293E+12,fs6sk04fca,Twinkle Pleated Skirt (Coral),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:33:21Z,ACTIVE,https://fairliar.jp/products/fs6sk04fca,Apparel & Accessories > Clothing > Skirts,4.77234E+13,L,FS6SK04FCAL,1.9241E+12,308
9.22293E+12,fs6sk04fca,Twinkle Pleated Skirt (Coral),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:33:21Z,ACTIVE,https://fairliar.jp/products/fs6sk04fca,Apparel & Accessories > Clothing > Skirts,4.77234E+13,M,FS6SK04FCAM,1.9241E+12,308
9.22293E+12,fs6sk04fca,Twinkle Pleated Skirt (Coral),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:33:21Z,ACTIVE,https://fairliar.jp/products/fs6sk04fca,Apparel & Accessories > Clothing > Skirts,4.77234E+13,S,FS6SK04FCAS,1.9241E+12,308
9.22293E+12,fs6sk04fca,Twinkle Pleated Skirt (Coral),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:33:21Z,ACTIVE,https://fairliar.jp/products/fs6sk04fca,Apparel & Accessories > Clothing > Skirts,4.77234E+13,XS,FS6SK04FCAXS,1.9241E+12,308
9.22293E+12,fs6sk06fbk,Folded A-line skirt (Black),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:32:08Z,ACTIVE,https://fairliar.jp/products/fs6sk06fbk,Apparel & Accessories > Clothing > Skirts,4.77234E+13,2XS,FS6SK06FBK2XS,1.9241E+12,290
9.22293E+12,fs6sk06fbk,Folded A-line skirt (Black),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:32:08Z,ACTIVE,https://fairliar.jp/products/fs6sk06fbk,Apparel & Accessories > Clothing > Skirts,4.77234E+13,L,FS6SK06FBKL,1.9241E+12,290
9.22293E+12,fs6sk06fbk,Folded A-line skirt (Black),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:32:08Z,ACTIVE,https://fairliar.jp/products/fs6sk06fbk,Apparel & Accessories > Clothing > Skirts,4.77234E+13,M,FS6SK06FBKM,1.9241E+12,290
9.22293E+12,fs6sk06fbk,Folded A-line skirt (Black),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:32:08Z,ACTIVE,https://fairliar.jp/products/fs6sk06fbk,Apparel & Accessories > Clothing > Skirts,4.77234E+13,S,FS6SK06FBKS,1.9241E+12,290
9.22293E+12,fs6sk06fbk,Folded A-line skirt (Black),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:32:08Z,ACTIVE,https://fairliar.jp/products/fs6sk06fbk,Apparel & Accessories > Clothing > Skirts,4.77234E+13,XS,FS6SK06FBKXS,1.9241E+12,290
9.22293E+12,fs6sk06fcr,Folded A-line skirt (Cream),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:32:04Z,ACTIVE,https://fairliar.jp/products/fs6sk06fcr,Apparel & Accessories > Clothing > Skirts,4.77234E+13,2XS,FS6SK06FCR2XS,1.9241E+12,290
9.22293E+12,fs6sk06fcr,Folded A-line skirt (Cream),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:32:04Z,ACTIVE,https://fairliar.jp/products/fs6sk06fcr,Apparel & Accessories > Clothing > Skirts,4.77234E+13,L,FS6SK06FCRL,1.9241E+12,290
9.22293E+12,fs6sk06fcr,Folded A-line skirt (Cream),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:32:04Z,ACTIVE,https://fairliar.jp/products/fs6sk06fcr,Apparel & Accessories > Clothing > Skirts,4.77234E+13,M,FS6SK06FCRM,1.9241E+12,290
9.22293E+12,fs6sk06fcr,Folded A-line skirt (Cream),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:32:04Z,ACTIVE,https://fairliar.jp/products/fs6sk06fcr,Apparel & Accessories > Clothing > Skirts,4.77234E+13,S,FS6SK06FCRS,1.9241E+12,290
9.22293E+12,fs6sk06fcr,Folded A-line skirt (Cream),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:32:04Z,ACTIVE,https://fairliar.jp/products/fs6sk06fcr,Apparel & Accessories > Clothing > Skirts,4.77234E+13,XS,FS6SK06FCRXS,1.9241E+12,290
9.22293E+12,fs6sk10fbk,Lucé Flare Skirt (Black),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, A-LINE, ALL, FEMALE, Skirts",2026-02-26T00:30:34Z,ACTIVE,https://fairliar.jp/products/fs6sk10fbk,Apparel & Accessories > Clothing > Skirts,4.77234E+13,2XS,FS6SK10FBK2XS,1.9241E+12,235
9.22293E+12,fs6sk10fbk,Lucé Flare Skirt (Black),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, A-LINE, ALL, FEMALE, Skirts",2026-02-26T00:30:34Z,ACTIVE,https://fairliar.jp/products/fs6sk10fbk,Apparel & Accessories > Clothing > Skirts,4.77234E+13,L,FS6SK10FBKL,1.9241E+12,235
9.22293E+12,fs6sk10fbk,Lucé Flare Skirt (Black),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, A-LINE, ALL, FEMALE, Skirts",2026-02-26T00:30:34Z,ACTIVE,https://fairliar.jp/products/fs6sk10fbk,Apparel & Accessories > Clothing > Skirts,4.77234E+13,M,FS6SK10FBKM,1.9241E+12,235
9.22293E+12,fs6sk10fbk,Lucé Flare Skirt (Black),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, A-LINE, ALL, FEMALE, Skirts",2026-02-26T00:30:34Z,ACTIVE,https://fairliar.jp/products/fs6sk10fbk,Apparel & Accessories > Clothing > Skirts,4.77234E+13,S,FS6SK10FBKS,1.9241E+12,235
9.22293E+12,fs6sk10fbk,Lucé Flare Skirt (Black),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, A-LINE, ALL, FEMALE, Skirts",2026-02-26T00:30:34Z,ACTIVE,https://fairliar.jp/products/fs6sk10fbk,Apparel & Accessories > Clothing > Skirts,4.77234E+13,XS,FS6SK10FBKXS,1.9241E+12,235
9.22293E+12,fs6sk10fco,Lucé Flare Skirt (Cocoa),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, A-LINE, ALL, FEMALE, Skirts",2026-02-26T00:30:29Z,ACTIVE,https://fairliar.jp/products/fs6sk10fco,Apparel & Accessories > Clothing > Skirts,4.77234E+13,2XS,FS6SK10FCO2XS,1.9241E+12,235
9.22293E+12,fs6sk10fco,Lucé Flare Skirt (Cocoa),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, A-LINE, ALL, FEMALE, Skirts",2026-02-26T00:30:29Z,ACTIVE,https://fairliar.jp/products/fs6sk10fco,Apparel & Accessories > Clothing > Skirts,4.77234E+13,L,FS6SK10FCOL,1.9241E+12,235
9.22293E+12,fs6sk10fco,Lucé Flare Skirt (Cocoa),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, A-LINE, ALL, FEMALE, Skirts",2026-02-26T00:30:29Z,ACTIVE,https://fairliar.jp/products/fs6sk10fco,Apparel & Accessories > Clothing > Skirts,4.77234E+13,M,FS6SK10FCOM,1.9241E+12,235
9.22293E+12,fs6sk10fco,Lucé Flare Skirt (Cocoa),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, A-LINE, ALL, FEMALE, Skirts",2026-02-26T00:30:29Z,ACTIVE,https://fairliar.jp/products/fs6sk10fco,Apparel & Accessories > Clothing > Skirts,4.77234E+13,S,FS6SK10FCOS,1.9241E+12,235
9.22293E+12,fs6sk10fco,Lucé Flare Skirt (Cocoa),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, A-LINE, ALL, FEMALE, Skirts",2026-02-26T00:30:29Z,ACTIVE,https://fairliar.jp/products/fs6sk10fco,Apparel & Accessories > Clothing > Skirts,4.77234E+13,XS,FS6SK10FCOXS,1.9241E+12,235
9.22293E+12,fs6sk10fmt,Lucé Flare Skirt (Mint),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, A-LINE, ALL, FEMALE, Skirts",2026-02-26T00:30:42Z,ACTIVE,https://fairliar.jp/products/fs6sk10fmt,Apparel & Accessories > Clothing > Skirts,4.77234E+13,2XS,FS6SK10FMT2XS,1.9241E+12,235
9.22293E+12,fs6sk10fmt,Lucé Flare Skirt (Mint),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, A-LINE, ALL, FEMALE, Skirts",2026-02-26T00:30:42Z,ACTIVE,https://fairliar.jp/products/fs6sk10fmt,Apparel & Accessories > Clothing > Skirts,4.77234E+13,L,FS6SK10FMTL,1.9241E+12,235
9.22293E+12,fs6sk10fmt,Lucé Flare Skirt (Mint),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, A-LINE, ALL, FEMALE, Skirts",2026-02-26T00:30:42Z,ACTIVE,https://fairliar.jp/products/fs6sk10fmt,Apparel & Accessories > Clothing > Skirts,4.77234E+13,M,FS6SK10FMTM,1.9241E+12,235
9.22293E+12,fs6sk10fmt,Lucé Flare Skirt (Mint),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, A-LINE, ALL, FEMALE, Skirts",2026-02-26T00:30:42Z,ACTIVE,https://fairliar.jp/products/fs6sk10fmt,Apparel & Accessories > Clothing > Skirts,4.77234E+13,S,FS6SK10FMTS,1.9241E+12,235
9.22293E+12,fs6sk10fmt,Lucé Flare Skirt (Mint),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, A-LINE, ALL, FEMALE, Skirts",2026-02-26T00:30:42Z,ACTIVE,https://fairliar.jp/products/fs6sk10fmt,Apparel & Accessories > Clothing > Skirts,4.77234E+13,XS,FS6SK10FMTXS,1.9241E+12,235
9.22293E+12,fs6sk10fwh,Lucé Flare Skirt (White),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, A-LINE, ALL, FEMALE, Skirts",2026-02-26T00:30:24Z,ACTIVE,https://fairliar.jp/products/fs6sk10fwh,Apparel & Accessories > Clothing > Skirts,4.77234E+13,2XS,FS6SK10FWH2XS,1.9241E+12,235
9.22293E+12,fs6sk10fwh,Lucé Flare Skirt (White),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, A-LINE, ALL, FEMALE, Skirts",2026-02-26T00:30:24Z,ACTIVE,https://fairliar.jp/products/fs6sk10fwh,Apparel & Accessories > Clothing > Skirts,4.77234E+13,L,FS6SK10FWHL,1.9241E+12,235
9.22293E+12,fs6sk10fwh,Lucé Flare Skirt (White),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, A-LINE, ALL, FEMALE, Skirts",2026-02-26T00:30:24Z,ACTIVE,https://fairliar.jp/products/fs6sk10fwh,Apparel & Accessories > Clothing > Skirts,4.77234E+13,M,FS6SK10FWHM,1.9241E+12,235
9.22293E+12,fs6sk10fwh,Lucé Flare Skirt (White),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, A-LINE, ALL, FEMALE, Skirts",2026-02-26T00:30:24Z,ACTIVE,https://fairliar.jp/products/fs6sk10fwh,Apparel & Accessories > Clothing > Skirts,4.77234E+13,S,FS6SK10FWHS,1.9241E+12,235
9.22293E+12,fs6sk10fwh,Lucé Flare Skirt (White),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, A-LINE, ALL, FEMALE, Skirts",2026-02-26T00:30:24Z,ACTIVE,https://fairliar.jp/products/fs6sk10fwh,Apparel & Accessories > Clothing > Skirts,4.77234E+13,XS,FS6SK10FWHXS,1.9241E+12,235
9.22293E+12,fs6sk15fca,Pique Pleated Skirt (Coral),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, A-LINE, ALL, FEMALE, Skirts",2026-02-26T00:29:16Z,ACTIVE,https://fairliar.jp/products/fs6sk15fca,Apparel & Accessories > Clothing > Skirts,4.77234E+13,2XS,FS6SK15FCA2XS,1.9241E+12,217
9.22293E+12,fs6sk15fca,Pique Pleated Skirt (Coral),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, A-LINE, ALL, FEMALE, Skirts",2026-02-26T00:29:16Z,ACTIVE,https://fairliar.jp/products/fs6sk15fca,Apparel & Accessories > Clothing > Skirts,4.77234E+13,L,FS6SK15FCAL,1.9241E+12,217
9.22293E+12,fs6sk15fca,Pique Pleated Skirt (Coral),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, A-LINE, ALL, FEMALE, Skirts",2026-02-26T00:29:16Z,ACTIVE,https://fairliar.jp/products/fs6sk15fca,Apparel & Accessories > Clothing > Skirts,4.77234E+13,M,FS6SK15FCAM,1.9241E+12,217
9.22293E+12,fs6sk15fca,Pique Pleated Skirt (Coral),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, A-LINE, ALL, FEMALE, Skirts",2026-02-26T00:29:16Z,ACTIVE,https://fairliar.jp/products/fs6sk15fca,Apparel & Accessories > Clothing > Skirts,4.77234E+13,S,FS6SK15FCAS,1.9241E+12,217
9.22293E+12,fs6sk15fca,Pique Pleated Skirt (Coral),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, A-LINE, ALL, FEMALE, Skirts",2026-02-26T00:29:16Z,ACTIVE,https://fairliar.jp/products/fs6sk15fca,Apparel & Accessories > Clothing > Skirts,4.77234E+13,XS,FS6SK15FCAXS,1.9241E+12,217
9.22293E+12,fs6sk15fmt,Pique Pleated Skirt (Mint),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, A-LINE, ALL, FEMALE, Skirts",2026-02-26T00:29:05Z,ACTIVE,https://fairliar.jp/products/fs6sk15fmt,Apparel & Accessories > Clothing > Skirts,4.77234E+13,2XS,FS6SK15FMT2XS,1.9241E+12,217
9.22293E+12,fs6sk15fmt,Pique Pleated Skirt (Mint),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, A-LINE, ALL, FEMALE, Skirts",2026-02-26T00:29:05Z,ACTIVE,https://fairliar.jp/products/fs6sk15fmt,Apparel & Accessories > Clothing > Skirts,4.77234E+13,L,FS6SK15FMTL,1.9241E+12,217
9.22293E+12,fs6sk15fmt,Pique Pleated Skirt (Mint),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, A-LINE, ALL, FEMALE, Skirts",2026-02-26T00:29:05Z,ACTIVE,https://fairliar.jp/products/fs6sk15fmt,Apparel & Accessories > Clothing > Skirts,4.77234E+13,M,FS6SK15FMTM,1.9241E+12,217
9.22293E+12,fs6sk15fmt,Pique Pleated Skirt (Mint),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, A-LINE, ALL, FEMALE, Skirts",2026-02-26T00:29:05Z,ACTIVE,https://fairliar.jp/products/fs6sk15fmt,Apparel & Accessories > Clothing > Skirts,4.77234E+13,S,FS6SK15FMTS,1.9241E+12,217
9.22293E+12,fs6sk15fmt,Pique Pleated Skirt (Mint),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, A-LINE, ALL, FEMALE, Skirts",2026-02-26T00:29:05Z,ACTIVE,https://fairliar.jp/products/fs6sk15fmt,Apparel & Accessories > Clothing > Skirts,4.77234E+13,XS,FS6SK15FMTXS,1.9241E+12,217
9.22293E+12,fs6sw01fbk,Chiffon Ribbon Cap Sleeve knit (Black),Fairliar USA,Top,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Sweaters, Tops",2026-02-26T00:27:44Z,ACTIVE,https://fairliar.jp/products/fs6sw01fbk,Apparel & Accessories > Clothing > Clothing Tops > Sweaters,4.77234E+13,L,FS6SW01FBKL,1.9241E+12,308
9.22293E+12,fs6sw01fbk,Chiffon Ribbon Cap Sleeve knit (Black),Fairliar USA,Top,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Sweaters, Tops",2026-02-26T00:27:44Z,ACTIVE,https://fairliar.jp/products/fs6sw01fbk,Apparel & Accessories > Clothing > Clothing Tops > Sweaters,4.77234E+13,M,FS6SW01FBKM,1.9241E+12,308
9.22293E+12,fs6sw01fbk,Chiffon Ribbon Cap Sleeve knit (Black),Fairliar USA,Top,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Sweaters, Tops",2026-02-26T00:27:44Z,ACTIVE,https://fairliar.jp/products/fs6sw01fbk,Apparel & Accessories > Clothing > Clothing Tops > Sweaters,4.77234E+13,S,FS6SW01FBKS,1.9241E+12,308
9.22293E+12,fs6sw01fbk,Chiffon Ribbon Cap Sleeve knit (Black),Fairliar USA,Top,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Sweaters, Tops",2026-02-26T00:27:44Z,ACTIVE,https://fairliar.jp/products/fs6sw01fbk,Apparel & Accessories > Clothing > Clothing Tops > Sweaters,4.77234E+13,XS,FS6SW01FBKXS,1.9241E+12,308
9.22293E+12,fs6sw01fwh,Chiffon Ribbon Cap Sleeve knit (White),Fairliar USA,Top,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Sweaters, Tops",2026-02-26T00:27:27Z,ACTIVE,https://fairliar.jp/products/fs6sw01fwh,Apparel & Accessories > Clothing > Clothing Tops > Sweaters,4.77234E+13,L,FS6SW01FWHL,1.9241E+12,308
9.22293E+12,fs6sw01fwh,Chiffon Ribbon Cap Sleeve knit (White),Fairliar USA,Top,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Sweaters, Tops",2026-02-26T00:27:27Z,ACTIVE,https://fairliar.jp/products/fs6sw01fwh,Apparel & Accessories > Clothing > Clothing Tops > Sweaters,4.77234E+13,M,FS6SW01FWHM,1.9241E+12,308
9.22293E+12,fs6sw01fwh,Chiffon Ribbon Cap Sleeve knit (White),Fairliar USA,Top,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Sweaters, Tops",2026-02-26T00:27:27Z,ACTIVE,https://fairliar.jp/products/fs6sw01fwh,Apparel & Accessories > Clothing > Clothing Tops > Sweaters,4.77234E+13,S,FS6SW01FWHS,1.9241E+12,308
9.22293E+12,fs6sw01fwh,Chiffon Ribbon Cap Sleeve knit (White),Fairliar USA,Top,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Sweaters, Tops",2026-02-26T00:27:27Z,ACTIVE,https://fairliar.jp/products/fs6sw01fwh,Apparel & Accessories > Clothing > Clothing Tops > Sweaters,4.77234E+13,XS,FS6SW01FWHXS,1.9241E+12,308
9.22293E+12,fs6sw03fca,Ribbed Quarter Sleeve Knit (Coral),Fairliar USA,Top,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Sweaters, Tops",2026-02-26T00:25:16Z,ACTIVE,https://fairliar.jp/products/fs6sw03fca,Apparel & Accessories > Clothing > Clothing Tops > Sweaters,4.77234E+13,L,FS6SW03FCAL,1.9241E+12,308
9.22293E+12,fs6sw03fca,Ribbed Quarter Sleeve Knit (Coral),Fairliar USA,Top,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Sweaters, Tops",2026-02-26T00:25:16Z,ACTIVE,https://fairliar.jp/products/fs6sw03fca,Apparel & Accessories > Clothing > Clothing Tops > Sweaters,4.77234E+13,M,FS6SW03FCAM,1.9241E+12,308
9.22293E+12,fs6sw03fca,Ribbed Quarter Sleeve Knit (Coral),Fairliar USA,Top,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Sweaters, Tops",2026-02-26T00:25:16Z,ACTIVE,https://fairliar.jp/products/fs6sw03fca,Apparel & Accessories > Clothing > Clothing Tops > Sweaters,4.77234E+13,S,FS6SW03FCAS,1.9241E+12,308
9.22293E+12,fs6sw03fca,Ribbed Quarter Sleeve Knit (Coral),Fairliar USA,Top,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Sweaters, Tops",2026-02-26T00:25:16Z,ACTIVE,https://fairliar.jp/products/fs6sw03fca,Apparel & Accessories > Clothing > Clothing Tops > Sweaters,4.77234E+13,XS,FS6SW03FCAXS,1.9241E+12,308
9.22293E+12,fs6sw03fwh,Ribbed Quarter Sleeve Knit (White),Fairliar USA,Top,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Sweaters, Tops",2026-02-26T00:25:12Z,ACTIVE,https://fairliar.jp/products/fs6sw03fwh,Apparel & Accessories > Clothing > Clothing Tops > Sweaters,4.77234E+13,L,FS6SW03FWHL,1.9241E+12,308
9.22293E+12,fs6sw03fwh,Ribbed Quarter Sleeve Knit (White),Fairliar USA,Top,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Sweaters, Tops",2026-02-26T00:25:12Z,ACTIVE,https://fairliar.jp/products/fs6sw03fwh,Apparel & Accessories > Clothing > Clothing Tops > Sweaters,4.77234E+13,M,FS6SW03FWHM,1.9241E+12,308
9.22293E+12,fs6sw03fwh,Ribbed Quarter Sleeve Knit (White),Fairliar USA,Top,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Sweaters, Tops",2026-02-26T00:25:12Z,ACTIVE,https://fairliar.jp/products/fs6sw03fwh,Apparel & Accessories > Clothing > Clothing Tops > Sweaters,4.77234E+13,S,FS6SW03FWHS,1.9241E+12,308
9.22293E+12,fs6sw03fwh,Ribbed Quarter Sleeve Knit (White),Fairliar USA,Top,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Sweaters, Tops",2026-02-26T00:25:12Z,ACTIVE,https://fairliar.jp/products/fs6sw03fwh,Apparel & Accessories > Clothing > Clothing Tops > Sweaters,4.77234E+13,XS,FS6SW03FWHXS,1.9241E+12,308
